자치구별(1),2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021,2022,2022,2023,2023,,2024,,2025,,2026,,2027,,2028,,2029,,,2030,,2031,,2032,,2033,,2034,,2035,,,2036,,2037,,2038,,2039,,2040,,2041,,,2042,,2043,,2044,,2045,,2046,,2047,,,2048,,2049,,2050,,2051,,2052,,2053,,,2054,,2055,,2056,,2057,,2058,,2059,,,2060,,2061,,2062,,2063,,2064,,2065,,,2066,,2067,,2068,,2069,,2070,,2071,,,2072,,2073,,2074,,2075,,2076,,2077,,,2078,,2079,,2080,,2081,,2082,,2083,,,2084,,2085,,2086,,2087,,2088,,2089,,,2090,,2091,,2092,,2093,,2094,,2095,,,2096,,2097,,2098,,2099,,2100
자치구별(1),합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자치구별(1),소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,소계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자치구별(1),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),수급자수 (명),금액 (천원),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
합계,234759,금액 (천원),288268,647976953,362014,935094214,418668,1119122748,475625,1323260316,520078,1595339329,561252,1840189106,590988,2062193857,651230,2396544816,673502,2722460861,691062,2833879274,735815,3079061219,787812,3401139597,839300,3735462374,836483,3976519520,899929,4308106844,968258,4802052227,1044374,5393551947,1132439,6218968796,1150294,7034427984,1203254,7854866003,14067705674,21100983364,21100983364,28134261054,28134261054,35167538744,35167538744,42200816434,42200816434,49234094124,49234094124,56267371814,56267371814,63300649504,63300649504,70333927194,70333927194,77367204884,77367204884,84400482574,84400482574,91433760264,91433760264,98467037954,98467037954,1.055E+11,1.055E+11,1.12534E+11,1.12534E+11,1.19567E+11,1.19567E+11,1.266E+11,1.266E+11,1.33633E+11,1.33633E+11,1.40667E+11,1.40667E+11,1.477E+11,1.477E+11,1.54733E+11,1.54733E+11,1.61767E+11,1.61767E+11,1.688E+11,1.688E+11,1.75833E+11,1.75833E+11,1.82866E+11,1.82866E+11,1.899E+11,1.899E+11,1.96933E+11,1.96933E+11,2.03966E+11,2.03966E+11,2.10999E+11,2.10999E+11,2.18033E+11,2.18033E+11,2.25066E+11,2.25066E+11,2.32099E+11,2.32099E+11,2.39133E+11,2.39133E+11,2.46166E+11,2.46166E+11,2.53199E+11,2.53199E+11,2.60232E+11,2.60232E+11,2.67266E+11,2.67266E+11,2.74299E+11,2.74299E+11,2.81332E+11,2.81332E+11,2.88366E+11,2.88366E+11,2.95399E+11,2.95399E+11,3.02432E+11,3.02432E+11,3.09465E+11,3.09465E+11,3.16499E+11,3.16499E+11,3.23532E+11,3.23532E+11,3.30565E+11,3.30565E+11,3.37598E+11,3.37598E+11,3.44632E+11,3.44632E+11,3.51665E+11,3.51665E+11,3.58698E+11,3.58698E+11,3.65732E+11,3.65732E+11,3.72765E+11,3.72765E+11,3.79798E+11,3.79798E+11,3.86831E+11,3.86831E+11,3.93865E+11,3.93865E+11,4.00898E+11,4.00898E+11,4.07931E+11,4.07931E+11,4.14965E+11,4.14965E+11,4.21998E+11,4.21998E+11,4.29031E+11,4.29031E+11,4.36064E+11,4.36064E+11,4.43098E+11,4.43098E+11,4.50131E+11,4.50131E+11,4.57164E+11,4.57164E+11,4.64197E+11,4.64197E+11,4.71231E+11,4.71231E+11,4.78264E+11,4.78264E+11,4.85297E+11,4.85297E+11,4.92331E+11,4.92331E+11,4.99364E+11,4.99364E+11,5.06397E+11,5.06397E+11,5.1343E+11,5.1343E+11,5.20464E+11,5.20464E+11,5.27497E+11,5.27497E+11,5.3453E+11,5.3453E+11,5.41564E+11,5.41564E+11,5.48597E+11,5.48597E+11,5.5563E+11,5.5563E+11,5.62663E+11,5.62663E+11,5.69697E+11,5.69697E+11,5.7673E+11,5.7673E+11,5.83763E+11,5.83763E+11,5.90796E+11
,,,,,,,,,,,,,,,,,60242,334350959,22272,325916045,17560,111418413,44753,245181945,51997,322078378,51488,334322777,-2817,241057146,63446,331587324,68329,493945383,76116,591499720,88065,825416849,17855,815459188,52960,820438018.5,14066502420,13246117362,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690,7033277690
,,,,,,,,,,,,,,,,,,3680028.279,,4042246.142,,4100759.807,,4184558.916,,4317196.992,,4450687.923,,4753855.751,,4787163.036,,4959475.911,,5164387.42,,5491658.973,,6115330.502,,6528019.855,,1499.959116,,1333.315162,,1249.989779,,1199.993458,,1166.662124,,1142.853805,,1124.997445,,1111.109092,,1099.998365,,1090.907739,,1083.332198,,1076.922109,,1071.427737,,1066.66594,,1062.499361,,1058.822963,,1055.555051,,1052.631126,,1049.999591,,1047.618677,,1045.454208,,1043.477952,,1041.666383,,1039.999738,,1038.461297,,1037.036813,,1035.714077,,1034.482564,,1033.333152,,1032.257894,,1031.24984,,1030.30288,,1029.411623,,1028.571295,,1027.777652,,1027.026908,,1026.315676,,1025.640918,,1024.999898,,1024.390147,,1023.809431,,1023.255726,,1022.727188,,1022.222141,,1021.739053,,1021.276522,,1020.833262,,1020.408095,,1019.999935,,1019.60778,,1019.230709,,1018.867866,,1018.518462,,1018.181764,,1017.857091,,1017.543809,,1017.241331,,1016.949106,,1016.666621,,1016.393399,,1016.12899,,1015.872975,,1015.62496,,1015.384577,,1015.151478,,1014.925337,,1014.705847,,1014.492719,,1014.285681,,1014.084475,,1013.888857,,1013.698599,,1013.513484,,1013.333304,,1013.157866,,1012.986985,,1012.820486,,1012.658202,,1012.499974,,1012.345654,,1012.195098,,1012.048169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
